RFC6122, Extensible Messaging and Presence Protocol (XMPP): Address Format, RFC7622, March 2011, DOI 10.17487/RFC6122, P. Andre, 
RFC6123, Inclusion of Manageability Sections in Path Computation Element (PCE) Working Group Drafts, , February 2011, DOI 10.17487/RFC6123, A. Farrel, 
RFC6124, An EAP Authentication Method Based on the Encrypted Key Exchange (EKE) Protocol, , February 2011, DOI 10.17487/RFC6124, Y. Sheffer; G. Zorn; H. Tschofenig; S. Fluhrer, 
RFC6125, Representation and Verification of Domain-Based Application Service Identity within Internet Public Key Infrastructure Using X.509 (PKIX) Certificates in the Context of Transport Layer Security (TLS), RFC9525, March 2011, DOI 10.17487/RFC6125, P. Andre; J. Hodges, 
RFC6126, The Babel Routing Protocol, RFC8966, April 2011, DOI 10.17487/RFC6126, J. Chroboczek, 
RFC6127, IPv4 Run-Out and IPv4-IPv6 Co-Existence Scenarios, , May 2011, DOI 10.17487/RFC6127, J. Arkko; M. Townsley, 
RFC6128, RTP Control Protocol (RTCP) Port for Source-Specific Multicast (SSM) Sessions, , February 2011, DOI 10.17487/RFC6128, A. Begen, 
RFC6129, The 'application/tei+xml' Media Type, , February 2011, DOI 10.17487/RFC6129, L. Romary; S. Lundberg, 
RFC6130, Mobile Ad Hoc Network (MANET) Neighborhood Discovery Protocol (NHDP), , April 2011, DOI 10.17487/RFC6130, T. Clausen; C. Dearlove; J. Dean, 
RFC6131, Sieve Vacation Extension: Seconds Parameter, , July 2011, DOI 10.17487/RFC6131, R. George; B. Leiba, 
RFC6132, Sieve Notification Using Presence Information, , July 2011, DOI 10.17487/RFC6132, R. George; B. Leiba, 
RFC6133, Sieve Email Filtering: Use of Presence Information with Auto-Responder Functionality, , July 2011, DOI 10.17487/RFC6133, R. George; B. Leiba; A. Melnikov, 
RFC6134, Sieve Extension: Externally Stored Lists, , July 2011, DOI 10.17487/RFC6134, A. Melnikov; B. Leiba, 
RFC6135, An Alternative Connection Model for the Message Session Relay Protocol (MSRP), , February 2011, DOI 10.17487/RFC6135, C. Holmberg; S. Blau, 
RFC6136, Layer 2 Virtual Private Network (L2VPN) Operations Administration and Maintenance (OAM) Requirements and Framework, , March 2011, DOI 10.17487/RFC6136, A. Sajassi; Ed. Mohan; D. Mohan, 
RFC6137, The Network Trouble Ticket Data Model (NTTDM), , February 2011, DOI 10.17487/RFC6137, D. Zisiadis; S. Kopsidas; M. Tsavli; Ed. Cessieux; G. Cessieux, 
RFC6138, LDP IGP Synchronization for Broadcast Networks, , February 2011, DOI 10.17487/RFC6138, S. Kini; Ed. Lu; W. Lu, 
RFC6139, Routing and Addressing in Networks with Global Enterprise Recursion (RANGER) Scenarios, , February 2011, DOI 10.17487/RFC6139, S. Russert; E. Fleischman; Ed. Templin; F. Templin, 
RFC6140, Registration for Multiple Phone Numbers in the Session Initiation Protocol (SIP), , March 2011, DOI 10.17487/RFC6140, A. Roach, 
RFC6141, Re-INVITE and Target-Refresh Request Handling in the Session Initiation Protocol (SIP), , March 2011, DOI 10.17487/RFC6141, G. Camarillo; C. Holmberg; Y. Gao, 
RFC6142, ANSI C12.22 IEEE 1703 and MC12.22 Transport Over IP, , March 2011, DOI 10.17487/RFC6142, A. Moise; J. Brodkin, 
RFC6143, The Remote Framebuffer Protocol, , March 2011, DOI 10.17487/RFC6143, T. Richardson; J. Levine, 
RFC6144, Framework for IPv4/IPv6 Translation, , April 2011, DOI 10.17487/RFC6144, F. Baker; X. Li; C. Bao; K. Yin, 
RFC6145, IP/ICMP Translation Algorithm, RFC7915, April 2011, DOI 10.17487/RFC6145, X. Li; C. Bao; F. Baker, 
RFC6146, Stateful NAT64: Network Address and Protocol Translation from IPv6 Clients to IPv4 Servers, , April 2011, DOI 10.17487/RFC6146, M. Bagnulo; P. Matthews; I. van, 
RFC6147, DNS64: DNS Extensions for Network Address Translation from IPv6 Clients to IPv4 Servers, , April 2011, DOI 10.17487/RFC6147, M. Bagnulo; A. Sullivan; P. Matthews; I. van, 
RFC6148, DHCPv4 Lease Query by Relay Agent Remote ID, , February 2011, DOI 10.17487/RFC6148, P. Kurapati; R. Desetti; B. Joshi, 
RFC6149, MD2 to Historic Status, , March 2011, DOI 10.17487/RFC6149, S. Turner; L. Chen, 
RFC6150, MD4 to Historic Status, , March 2011, DOI 10.17487/RFC6150, S. Turner; L. Chen, 
RFC6151, Updated Security Considerations for the MD5 Message-Digest and the HMAC-MD5 Algorithms, , March 2011, DOI 10.17487/RFC6151, S. Turner; L. Chen, 
RFC6152, SMTP Service Extension for 8-bit MIME Transport, , March 2011, DOI 10.17487/RFC6152, J. Klensin; N. Freed; M. Rose; Ed. Crocker; D. Crocker, 
RFC6153, DHCPv4 and DHCPv6 Options for Access Network Discovery and Selection Function (ANDSF) Discovery, , February 2011, DOI 10.17487/RFC6153, S. Das; G. Bajko, 
RFC6154, IMAP LIST Extension for Special-Use Mailboxes, , March 2011, DOI 10.17487/RFC6154, B. Leiba; J. Nicolson, 
RFC6155, Use of Device Identity in HTTP-Enabled Location Delivery (HELD), , March 2011, DOI 10.17487/RFC6155, J. Winterbottom; M. Thomson; H. Tschofenig; R. Barnes, 
RFC6156, Traversal Using Relays around NAT (TURN) Extension for IPv6, RFC8656, April 2011, DOI 10.17487/RFC6156, G. Camarillo; O. Novo; Ed. Perreault; S. Perreault, 
RFC6157, IPv6 Transition in the Session Initiation Protocol (SIP), , April 2011, DOI 10.17487/RFC6157, G. Camarillo; K. Malki; V. Gurbani, 
RFC6158, RADIUS Design Guidelines, , March 2011, DOI 10.17487/RFC6158, A. DeKok; G. Weber, 
RFC6159, Session-Specific Explicit Diameter Request Routing, , April 2011, DOI 10.17487/RFC6159, T. Tsou; G. Zorn; Ed. Taylor; T. Taylor, 
RFC6160, Algorithms for Cryptographic Message Syntax (CMS) Protection of Symmetric Key Package Content Types, , April 2011, DOI 10.17487/RFC6160, S. Turner, 
RFC6161, Elliptic Curve Algorithms for Cryptographic Message Syntax (CMS) Encrypted Key Package Content Type, , April 2011, DOI 10.17487/RFC6161, S. Turner, 
RFC6162, Elliptic Curve Algorithms for Cryptographic Message Syntax (CMS) Asymmetric Key Package Content Type, , April 2011, DOI 10.17487/RFC6162, S. Turner, 
RFC6163, Framework for GMPLS and Path Computation Element (PCE) Control of Wavelength Switched Optical Networks (WSONs), , April 2011, DOI 10.17487/RFC6163, Y. Lee; G. Bernstein; W. Imajuku, 
RFC6164, Using 127-Bit IPv6 Prefixes on Inter-Router Links, , April 2011, DOI 10.17487/RFC6164, M. Kohno; B. Nitzan; R. Bush; Y. Matsuzaki; L. Colitti; T. Narten, 
RFC6165, Extensions to IS-IS for Layer-2 Systems, , April 2011, DOI 10.17487/RFC6165, A. Banerjee; D. Ward, 
RFC6166, A Registry for PIM Message Types, RFC8736, April 2011, DOI 10.17487/RFC6166, S. Venaas, 
RFC6167, URI Scheme for Java(tm) Message Service 1.0, , April 2011, DOI 10.17487/RFC6167, M. Phillips; P. Adams; D. Rokicki; E. Johnson, 
RFC6168, Requirements for Management of Name Servers for the DNS, , May 2011, DOI 10.17487/RFC6168, W. Hardaker, 
RFC6169, Security Concerns with IP Tunneling, , April 2011, DOI 10.17487/RFC6169, S. Krishnan; D. Thaler; J. Hoagl, 
RFC6170, Internet X.509 Public Key Infrastructure -- Certificate Image, RFC9399, May 2011, DOI 10.17487/RFC6170, S. Santesson; R. Housley; S. Bajaj; L. Rosenthol, 
RFC6171, The Lightweight Directory Access Protocol (LDAP) Don't Use Copy Control, , March 2011, DOI 10.17487/RFC6171, K. Zeilenga, 
RFC6172, Deprecation of the Internet Fibre Channel Protocol (iFCP) Address Translation Mode, , March 2011, DOI 10.17487/RFC6172, D. Black; D. Peterson, 
RFC6173, Definitions of Managed Objects for the Internet Fibre Channel Protocol (iFCP), , March 2011, DOI 10.17487/RFC6173, P. Venkatesen, 
RFC6174, Definition of IETF Working Group Document States, , March 2011, DOI 10.17487/RFC6174, E. Juskevicius, 
RFC6175, Requirements to Extend the Datatracker for IETF Working Group Chairs and Authors, , March 2011, DOI 10.17487/RFC6175, E. Juskevicius, 
RFC6176, Prohibiting Secure Sockets Layer (SSL) Version 2.0, , March 2011, DOI 10.17487/RFC6176, S. Turner; T. Polk, 
RFC6177, IPv6 Address Assignment to End Sites, , March 2011, DOI 10.17487/RFC6177, T. Narten; G. Huston; L. Roberts, 
RFC6178, Label Edge Router Forwarding of IPv4 Option Packets, , March 2011, DOI 10.17487/RFC6178, D. Smith; J. Mullooly; W. Jaeger; T. Scholl, 
RFC6179, The Internet Routing Overlay Network (IRON), , March 2011, DOI 10.17487/RFC6179, F. Templin, 
RFC6180, Guidelines for Using IPv6 Transition Mechanisms during IPv6 Deployment, , May 2011, DOI 10.17487/RFC6180, J. Arkko; F. Baker, 
RFC6181, Threat Analysis for TCP Extensions for Multipath Operation with Multiple Addresses, , March 2011, DOI 10.17487/RFC6181, M. Bagnulo, 
RFC6182, Architectural Guidelines for Multipath TCP Development, , March 2011, DOI 10.17487/RFC6182, A. Ford; C. Raiciu; M. ley; S. Barre; J. Iyengar, 
RFC6183, IP Flow Information Export (IPFIX) Mediation: Framework, , April 2011, DOI 10.17487/RFC6183, A. Kobayashi; B. Claise; G. Muenz; K. Ishibashi, 
RFC6184, RTP Payload Format for H.264 Video, , May 2011, DOI 10.17487/RFC6184, R. Even; T. Kristensen; R. Jesup, 
RFC6185, RTP Payload Format for H.264 Reduced-Complexity Decoding Operation (RCDO) Video, , May 2011, DOI 10.17487/RFC6185, T. Kristensen; P. Luthi, 
RFC6186, Use of SRV Records for Locating Email Submission/Access Services, , March 2011, DOI 10.17487/RFC6186, C. Daboo, 
RFC6187, X.509v3 Certificates for Secure Shell Authentication, , March 2011, DOI 10.17487/RFC6187, K. Igoe; D. Stebila, 
RFC6188, The Use of AES-192 and AES-256 in Secure RTP, , March 2011, DOI 10.17487/RFC6188, D. McGrew, 
RFC6189, ZRTP: Media Path Key Agreement for Unicast Secure RTP, , April 2011, DOI 10.17487/RFC6189, P. Zimmermann; A. Johnston; J. Callas, 
RFC6190, RTP Payload Format for Scalable Video Coding, , May 2011, DOI 10.17487/RFC6190, S. Wenger; T. Schierl; A. Eleftheriadis, 
RFC6191, Reducing the TIME-WAIT State Using TCP Timestamps, , April 2011, DOI 10.17487/RFC6191, F. Gont, 
RFC6192, Protecting the Router Control Plane, , March 2011, DOI 10.17487/RFC6192, D. Dugal; C. Pignataro; R. Dunn, 
RFC6193, Media Description for the Internet Key Exchange Protocol (IKE) in the Session Description Protocol (SDP), , April 2011, DOI 10.17487/RFC6193, M. Saito; D. Wing; M. Toyama, 
RFC6194, Security Considerations for the SHA-0 and SHA-1 Message-Digest Algorithms, , March 2011, DOI 10.17487/RFC6194, T. Polk; L. Chen; S. Turner; P. Hoffman, 
RFC6195, Domain Name System (DNS) IANA Considerations, RFC6895, March 2011, DOI 10.17487/RFC6195, D. 3rd, 
RFC6196, Moving mailserver: URI Scheme to Historic, , March 2011, DOI 10.17487/RFC6196, A. Melnikov, 
RFC6197, Location-to-Service Translation (LoST) Service List Boundary Extension, , April 2011, DOI 10.17487/RFC6197, K. Wolf, 
RFC6198, Requirements for the Graceful Shutdown of BGP Sessions, , April 2011, DOI 10.17487/RFC6198, B. Decraene; P. Francois; C. Pelsser; Z. Ahmad; A. Armengol; T. Takeda, 
RFC6201, Device Reset Characterization, , March 2011, DOI 10.17487/RFC6201, R. Asati; C. Pignataro; F. Calabria; C. Olvera, 
RFC6202, Known Issues and Best Practices for the Use of Long Polling and Streaming in Bidirectional HTTP, , April 2011, DOI 10.17487/RFC6202, S. Loreto; P. Andre; S. Salsano; G. Wilkins, 
RFC6203, IMAP4 Extension for Fuzzy Search, , March 2011, DOI 10.17487/RFC6203, T. Sirainen, 
RFC6204, Basic Requirements for IPv6 Customer Edge Routers, RFC7084, April 2011, DOI 10.17487/RFC6204, H. Singh; W. Beebee; C. Donley; B. Stark; Ed. Troan; O. Troan, 
RFC6205, Generalized Labels for Lambda-Switch-Capable (LSC) Label Switching Routers, , March 2011, DOI 10.17487/RFC6205, T. Otani; Ed. Li; D. Li, 
RFC6206, The Trickle Algorithm, , March 2011, DOI 10.17487/RFC6206, P. Levis; T. Clausen; J. Hui; O. Gnawali; J. Ko, 
RFC6207, The Media Types application/mods+xml application/mads+xml application/mets+xml application/marcxml+xml and application/sru+xml, , April 2011, DOI 10.17487/RFC6207, R. Denenberg, 
RFC6208, Cloud Data Management Interface (CDMI) Media Types, , April 2011, DOI 10.17487/RFC6208, K. Sankar; A. Jones, 
RFC6209, Addition of the ARIA Cipher Suites to Transport Layer Security (TLS), , April 2011, DOI 10.17487/RFC6209, W. Kim; J. Lee; J. Park; D. Kwon, 
RFC6210, Experiment: Hash Functions with Parameters in the Cryptographic Message Syntax (CMS) and S/MIME, , April 2011, DOI 10.17487/RFC6210, J. Schaad, 
RFC6211, Cryptographic Message Syntax (CMS) Algorithm Identifier Protection Attribute, , April 2011, DOI 10.17487/RFC6211, J. Schaad, 
RFC6212, Authentication-Results Registration for Vouch by Reference Results, , April 2011, DOI 10.17487/RFC6212, M. Kucherawy, 
RFC6213, IS-IS BFD-Enabled TLV, , April 2011, DOI 10.17487/RFC6213, C. Hopps; L. Ginsberg, 
RFC6214, Adaptation of RFC 1149 for IPv6, , April 1 2011, DOI 10.17487/RFC6214, B. Carpenter; R. Hinden, 
RFC6215, MPLS Transport Profile User-to-Network and Network-to-Network Interfaces, , April 2011, DOI 10.17487/RFC6215, M. Bocci; L. Levrau; D. Frost, 
RFC6216, Example Call Flows Using Session Initiation Protocol (SIP) Security Mechanisms, , April 2011, DOI 10.17487/RFC6216, C. Jennings; K. Ono; R. Sparks; Ed. Hibbard; B. Hibbard, 
RFC6217, Regional Broadcast Using an Atmospheric Link Layer, , April 1 2011, DOI 10.17487/RFC6217, T. Ritter, 
RFC6218, Cisco Vendor-Specific RADIUS Attributes for the Delivery of Keying Material, , April 2011, DOI 10.17487/RFC6218, G. Zorn; T. Zhang; J. Walker; J. Salowey, 
RFC6219, The China Education and Research Network (CERNET) IVI Translation Design and Deployment for the IPv4/IPv6 Coexistence and Transition, , May 2011, DOI 10.17487/RFC6219, X. Li; C. Bao; M. Chen; H. Zhang; J. Wu, 
RFC6220, Defining the Role and Function of IETF Protocol Parameter Registry Operators, RFC8722, April 2011, DOI 10.17487/RFC6220, D. McPherson; O. Kolkman; J. Klensin; G. Huston, 
RFC6221, Lightweight DHCPv6 Relay Agent, , May 2011, DOI 10.17487/RFC6221, D. Miles; S. Ooghe; W. Dec; S. Krishnan; A. Kavanagh, 
RFC6222, Guidelines for Choosing RTP Control Protocol (RTCP) Canonical Names (CNAMEs), RFC7022, April 2011, DOI 10.17487/RFC6222, A. Begen; C. Perkins; D. Wing, 
RFC6223, Indication of Support for Keep-Alive, , April 2011, DOI 10.17487/RFC6223, C. Holmberg, 
RFC6224, Base Deployment for Multicast Listener Support in Proxy Mobile IPv6 (PMIPv6) Domains, , April 2011, DOI 10.17487/RFC6224, T. Schmidt; M. Waehlisch; S. Krishnan, 
RFC6225, Dynamic Host Configuration Protocol Options for Coordinate-Based Location Configuration Information, , July 2011, DOI 10.17487/RFC6225, J. Polk; M. Linsner; M. Thomson; Ed. Aboba; B. Aboba, 
RFC6226, PIM Group-to-Rendezvous-Point Mapping, , May 2011, DOI 10.17487/RFC6226, B. Joshi; A. Kessler; D. McWalter, 
RFC6227, Design Goals for Scalable Internet Routing, , May 2011, DOI 10.17487/RFC6227, T. Li, 
RFC6228, Session Initiation Protocol (SIP) Response Code for Indication of Terminated Dialog, , May 2011, DOI 10.17487/RFC6228, C. Holmberg, 
RFC6229, Test Vectors for the Stream Cipher RC4, , May 2011, DOI 10.17487/RFC6229, J. Strombergson; S. Josefsson, 
RFC6230, Media Control Channel Framework, , May 2011, DOI 10.17487/RFC6230, C. Boulton; T. Melanchuk; S. McGlashan, 
RFC6231, An Interactive Voice Response (IVR) Control Package for the Media Control Channel Framework, , May 2011, DOI 10.17487/RFC6231, S. McGlashan; T. Melanchuk; C. Boulton, 
RFC6232, Purge Originator Identification TLV for IS-IS, , May 2011, DOI 10.17487/RFC6232, F. Wei; Y. Qin; Z. Li; T. Li; J. Dong, 
RFC6233, IS-IS Registry Extension for Purges, , May 2011, DOI 10.17487/RFC6233, T. Li; L. Ginsberg, 
RFC6234, US Secure Hash Algorithms (SHA and SHA-based HMAC and HKDF), , May 2011, DOI 10.17487/RFC6234, D. 3rd; T. Hansen, 
RFC6235, IP Flow Anonymization Support, , May 2011, DOI 10.17487/RFC6235, E. Boschi; B. Trammell, 
RFC6236, Negotiation of Generic Image Attributes in the Session Description Protocol (SDP), , May 2011, DOI 10.17487/RFC6236, I. Johansson; K. Jung, 
RFC6237, IMAP4 Multimailbox SEARCH Extension, RFC7377, May 2011, DOI 10.17487/RFC6237, B. Leiba; A. Melnikov, 
RFC6238, TOTP: Time-Based One-Time Password Algorithm, , May 2011, DOI 10.17487/RFC6238, D. M'Raihi; S. Machani; M. Pei; J. Rydell, 
RFC6239, Suite B Cryptographic Suites for Secure Shell (SSH), , May 2011, DOI 10.17487/RFC6239, K. Igoe, 
RFC6240, Synchronous Optical Network/Synchronous Digital Hierarchy (SONET/SDH) Circuit Emulation over Packet (CEP) MIB Using SMIv2, , May 2011, DOI 10.17487/RFC6240, D. Zelig; R. Cohen; Ed. Nadeau; T. Nadeau, 
RFC6241, Network Configuration Protocol (NETCONF), , June 2011, DOI 10.17487/RFC6241, R. Enns; M. Bjorklund; J. Schoenwaelder; Ed. Bierman; A. Bierman, 
RFC6242, Using the NETCONF Protocol over Secure Shell (SSH), , June 2011, DOI 10.17487/RFC6242, M. Wasserman, 
RFC6243, With-defaults Capability for NETCONF, , June 2011, DOI 10.17487/RFC6243, A. Bierman; B. Lengyel, 
RFC6244, An Architecture for Network Management Using NETCONF and YANG, , June 2011, DOI 10.17487/RFC6244, P. Shafer, 
RFC6245, Generic Routing Encapsulation (GRE) Key Extension for Mobile IPv4, , May 2011, DOI 10.17487/RFC6245, P. Yegani; K. Leung; A. Lior; K. Chowdhury; J. Navali, 
RFC6246, Virtual Private LAN Service (VPLS) Interoperability with Customer Edge (CE) Bridges, , June 2011, DOI 10.17487/RFC6246, A. Sajassi; F. Brockners; D. Mohan; Y. Serbest, 
RFC6247, Moving the Undeployed TCP Extensions RFC 1072 RFC 1106 RFC 1110 RFC 1145 RFC 1146 RFC 1379 RFC 1644 and RFC 1693 to Historic Status, , May 2011, DOI 10.17487/RFC6247, L. Eggert, 
RFC6248, RFC 4148 and the IP Performance Metrics (IPPM) Registry of Metrics Are Obsolete, , April 2011, DOI 10.17487/RFC6248, A. Morton, 
RFC6249, Metalink/HTTP: Mirrors and Hashes, , June 2011, DOI 10.17487/RFC6249, A. Bryan; N. McNab; T. Tsujikawa; P. Poeml; H. Nordstrom, 
RFC6250, Evolution of the IP Model, , May 2011, DOI 10.17487/RFC6250, D. Thaler, 
RFC6251, Using Kerberos Version 5 over the Transport Layer Security (TLS) Protocol, , May 2011, DOI 10.17487/RFC6251, S. Josefsson, 
RFC6252, A Framework of Media-Independent Pre-Authentication (MPA) for Inter-Domain Handover Optimization, , June 2011, DOI 10.17487/RFC6252, A. Dutta; V. Fajardo; Y. Ohba; K. Taniuchi; H. Schulzrinne, 
RFC6253, Host Identity Protocol Certificates, RFC8002, May 2011, DOI 10.17487/RFC6253, T. Heer; S. Varjonen, 
RFC6254, Request to Move RFC 2754 to Historic Status, , May 2011, DOI 10.17487/RFC6254, M. McFadden, 
RFC6255, Delay-Tolerant Networking Bundle Protocol IANA Registries, , May 2011, DOI 10.17487/RFC6255, M. Blanchet, 
RFC6256, Using Self-Delimiting Numeric Values in Protocols, , May 2011, DOI 10.17487/RFC6256, W. Eddy; E. Davies, 
RFC6257, Bundle Security Protocol Specification, , May 2011, DOI 10.17487/RFC6257, S. Symington; S. Farrell; H. Weiss; P. Lovell, 
RFC6258, Delay-Tolerant Networking Metadata Extension Block, , May 2011, DOI 10.17487/RFC6258, S. Symington, 
RFC6259, Delay-Tolerant Networking Previous-Hop Insertion Block, , May 2011, DOI 10.17487/RFC6259, S. Symington, 
RFC6260, Compressed Bundle Header Encoding (CBHE), , May 2011, DOI 10.17487/RFC6260, S. Burleigh, 
RFC6261, Encrypted Signaling Transport Modes for the Host Identity Protocol, , May 2011, DOI 10.17487/RFC6261, A. Keranen, 
RFC6262, RTP Payload Format for IP-MR Speech Codec, , August 2011, DOI 10.17487/RFC6262, S. Ikonin, 
RFC6263, Application Mechanism for Keeping Alive the NAT Mappings Associated with RTP / RTP Control Protocol (RTCP) Flows, , June 2011, DOI 10.17487/RFC6263, X. Marjou; A. Sollaud, 
RFC6264, An Incremental Carrier-Grade NAT (CGN) for IPv6 Transition, , June 2011, DOI 10.17487/RFC6264, S. Jiang; D. Guo; B. Carpenter, 
RFC6265, HTTP State Management Mechanism, , April 2011, DOI 10.17487/RFC6265, A. Barth, 
RFC6266, Use of the Content-Disposition Header Field in the Hypertext Transfer Protocol (HTTP), , June 2011, DOI 10.17487/RFC6266, J. Reschke, 
RFC6267, MIKEY-IBAKE: Identity-Based Authenticated Key Exchange (IBAKE) Mode of Key Distribution in Multimedia Internet KEYing (MIKEY), , June 2011, DOI 10.17487/RFC6267, V. Cakulev; G. Sundaram, 
RFC6268, Additional New ASN.1 Modules for the Cryptographic Message Syntax (CMS) and the Public Key Infrastructure Using X.509 (PKIX), , July 2011, DOI 10.17487/RFC6268, J. Schaad; S. Turner, 
RFC6269, Issues with IP Address Sharing, , June 2011, DOI 10.17487/RFC6269, M. Ford; M. Boucadair; P. Levis; P. Roberts, 
RFC6270, The 'tn3270' URI Scheme, , June 2011, DOI 10.17487/RFC6270, M. Yevstifeyev, 
RFC6271, Requirements for SIP-Based Session Peering, , June 2011, DOI 10.17487/RFC6271, , 
RFC6272, Internet Protocols for the Smart Grid, , June 2011, DOI 10.17487/RFC6272, F. Baker; D. Meyer, 
RFC6273, The Secure Neighbor Discovery (SEND) Hash Threat Analysis, , June 2011, DOI 10.17487/RFC6273, A. Kukec; S. Krishnan; S. Jiang, 
RFC6274, Security Assessment of the Internet Protocol Version 4, , July 2011, DOI 10.17487/RFC6274, F. Gont, 
RFC6275, Mobility Support in IPv6, , July 2011, DOI 10.17487/RFC6275, C. Perkins; D. Johnson; J. Arkko, 
RFC6276, DHCPv6 Prefix Delegation for Network Mobility (NEMO), , July 2011, DOI 10.17487/RFC6276, R. Droms; P. Thubert; F. Dupont; W. Haddad; C. Bernardos, 
RFC6277, Online Certificate Status Protocol Algorithm Agility, RFC6960, June 2011, DOI 10.17487/RFC6277, S. Santesson; P. Hallam, 
RFC6278, Use of Static-Static Elliptic Curve Diffie-Hellman Key Agreement in Cryptographic Message Syntax, , June 2011, DOI 10.17487/RFC6278, J. Herzog; R. Khazan, 
RFC6279, Proxy Mobile IPv6 (PMIPv6) Localized Routing Problem Statement, , June 2011, DOI 10.17487/RFC6279, M. Liebsch; S. Jeong; Q. Wu, 
RFC6280, An Architecture for Location and Location Privacy in Internet Applications, , July 2011, DOI 10.17487/RFC6280, R. Barnes; M. Lepinski; A. Cooper; J. Morris; H. Tschofenig; H. Schulzrinne, 
RFC6281, Understanding Apple's Back to My Mac (BTMM) Service, , June 2011, DOI 10.17487/RFC6281, S. Cheshire; Z. Zhu; R. Wakikawa; L. Zhang, 
RFC6282, Compression Format for IPv6 Datagrams over IEEE 802.15.4-Based Networks, , September 2011, DOI 10.17487/RFC6282, J. Hui; P. Thubert, 
RFC6283, Extensible Markup Language Evidence Record Syntax (XMLERS), , July 2011, DOI 10.17487/RFC6283, A. Blazic; S. Saljic; T. Gondrom, 
RFC6284, Port Mapping between Unicast and Multicast RTP Sessions, , June 2011, DOI 10.17487/RFC6284, A. Begen; D. Wing; T. Van, 
RFC6285, Unicast-Based Rapid Acquisition of Multicast RTP Sessions, , June 2011, DOI 10.17487/RFC6285, B. Steeg; A. Begen; T. Caenegem; Z. Vax, 
RFC6286, Autonomous-System-Wide Unique BGP Identifier for BGP-4, , June 2011, DOI 10.17487/RFC6286, E. Chen; J. Yuan, 
RFC6287, OCRA: OATH Challenge-Response Algorithm, , June 2011, DOI 10.17487/RFC6287, D. M'Raihi; J. Rydell; S. Bajaj; S. Machani; D. Naccache, 
RFC6288, URN Namespace for the Defence Geospatial Information Working Group (DGIWG), , August 2011, DOI 10.17487/RFC6288, C. Reed, 
RFC6289, A Uniform Resource Name (URN) Namespace for CableLabs, , June 2011, DOI 10.17487/RFC6289, E. Cardona; S. Channabasappa; F. Mule, 
RFC6290, A Quick Crash Detection Method for the Internet Key Exchange Protocol (IKE), , June 2011, DOI 10.17487/RFC6290, Y. Nir; D. Wierbowski; F. Detienne; P. Sethi, 
RFC6291, Guidelines for the Use of the OAM Acronym in the IETF, , June 2011, DOI 10.17487/RFC6291, L. Andersson; H. Helvoort; R. Bonica; D. Romascanu; S. Mansfield, 
RFC6292, Requirements for a Working Group Charter Tool, , June 2011, DOI 10.17487/RFC6292, P. Hoffman, 
RFC6293, Requirements for Internet-Draft Tracking by the IETF Community in the Datatracker, , June 2011, DOI 10.17487/RFC6293, P. Hoffman, 
RFC6294, Survey of Proposed Use Cases for the IPv6 Flow Label, , June 2011, DOI 10.17487/RFC6294, Q. Hu; B. Carpenter, 
RFC6295, RTP Payload Format for MIDI, , June 2011, DOI 10.17487/RFC6295, J. Lazzaro; J. Wawrzynek, 
RFC6296, IPv6-to-IPv6 Network Prefix Translation, , June 2011, DOI 10.17487/RFC6296, M. Wasserman; F. Baker, 
RFC6297, A Survey of Lower-than-Best-Effort Transport Protocols, , June 2011, DOI 10.17487/RFC6297, M. Welzl; D. Ros, 
RFC6298, Computing TCP's Retransmission Timer, , June 2011, DOI 10.17487/RFC6298, V. Paxson; M. Allman; J. Chu; M. Sargent, 
RFC6301, A Survey of Mobility Support in the Internet, , July 2011, DOI 10.17487/RFC6301, Z. Zhu; R. Wakikawa; L. Zhang, 
RFC6302, Logging Recommendations for Internet-Facing Servers, , June 2011, DOI 10.17487/RFC6302, I. Gashinsky; D. Lee; S. Sheppard, 
RFC6303, Locally Served DNS Zones, , July 2011, DOI 10.17487/RFC6303, M. Andrews, 
RFC6304, AS112 Nameserver Operations, RFC7534, July 2011, DOI 10.17487/RFC6304, J. Abley; W. Maton, 
RFC6305, I'm Being Attacked by PRISONER.IANA.ORG!, , July 2011, DOI 10.17487/RFC6305, J. Abley; W. Maton, 
RFC6306, Hierarchical IPv4 Framework, , July 2011, DOI 10.17487/RFC6306, P. Frejborg, 
RFC6307, Encapsulation Methods for Transport of Fibre Channel Traffic over MPLS Networks, , April 2012, DOI 10.17487/RFC6307, D. Black; L. Dunbar; M. Roth; R. Solomon, 
RFC6308, Overview of the Internet Multicast Addressing Architecture, , June 2011, DOI 10.17487/RFC6308, P. Savola, 
RFC6309, IANA Rules for MIKEY (Multimedia Internet KEYing), , August 2011, DOI 10.17487/RFC6309, J. Arkko; A. Keranen; J. Mattsson, 
RFC6310, Pseudowire (PW) Operations Administration and Maintenance (OAM) Message Mapping, , July 2011, DOI 10.17487/RFC6310, M. Aissaoui; P. Busschbach; L. Martini; M. Morrow; T. Nadeau, 
RFC6311, Protocol Support for High Availability of IKEv2/IPsec, , July 2011, DOI 10.17487/RFC6311, R. Singh; G. Kalyani; Y. Nir; Y. Sheffer; D. Zhang, 
RFC6312, Mobile Networks Considerations for IPv6 Deployment, RFC6342, July 2011, DOI 10.17487/RFC6312, R. Koodli, 
RFC6313, Export of Structured Data in IP Flow Information Export (IPFIX), , July 2011, DOI 10.17487/RFC6313, B. Claise; G. apani; P. Aitken; S. Yates, 
