Intel Core i5-4570TE @ 2.70GHz; Desktop; LGA1150; 2.7GHZ; 3.3GHZ; 2; 4; 35W; ; ; 
Intel Core i5-4590 @ 3.30GHz; Desktop; LGA1150; 3.3GHZ; 3.7GHZ; 4; 4; 84W; ; ; 
Intel Core i5-4590S @ 3.00GHz; Desktop; LGA1150; 3.0GHZ; 3.7GHZ; 4; 4; 65W; ; ; 
Intel Core i5-4590T @ 2.00GHz; Desktop; LGA1150; 2.0GHZ; 3.0GHZ; 4; 4; 35W; ; ; 
Intel Core i5-4670 @ 3.40GHz; Desktop; LGA1150; 3.4GHZ; 3.8GHZ; 4; 4; 84W; ; ; 
Intel Core i5-4670K @ 3.40GHz; Desktop; LGA1150; 3.4GHZ; 3.8GHZ; 4; 4; 84W; ; ; 
Intel Core i5-4670K CPT @ 3.40GHz; Desktop; LGA1150; 3.4GHZ; 3.8GHZ; 4; 4; 84W; ; ; 
Intel Core i5-4670R @ 3.00GHz; Desktop; FCBGA1364; 3.0GHZ; 3.7GHZ; 4; 4; 65W; ; ; 
Intel Core i5-4670S @ 3.10GHz; Desktop; FCLGA1150; 3.1GHZ; 3.8GHZ; 4; 4; 65W; ; ; 
Intel Core i5-4670T @ 2.30GHz; Desktop; FCLGA1150; 2.3GHZ; 3.3GHZ; 4; 4; 45W; ; ; 
Intel Core i5-4690 @ 3.50GHz; Desktop; LGA1150; 3.5GHZ; 3.9GHZ; 4; 4; 84W; ; ; 
Intel Core i5-4690K @ 3.50GHz; Desktop; LGA1150; 3.5GHZ; 3.9GHZ; 4; 4; 88W; ; ; 
Intel Core i5-4690S @ 3.20GHz; Desktop; LGA1150; 3.2GHZ; 3.9GHZ; 4; 4; 65W; ; ; 
Intel Core i5-4690T @ 2.50GHz; Desktop; LGA1150; 2.5GHZ; 3.5GHZ; 4; 4; 45W; ; ; 
Intel Core i5-5200U @ 2.20GHz; Laptop; FCBGA1168; 2.2GHZ; 2.7GHZ; 2; 4; 15W; ; ; 
Intel Core i5-5250U @ 1.60GHz; Laptop; FCBGA1168; 1.6GHZ; 2.7GHZ; 2; 4; 15W; ; ; 
Intel Core i5-5257U @ 2.70GHz; Laptop; FCBGA1168; 2.7GHZ; 3.1GHZ; 2; 4; 23W; ; ; 
Intel Core i5-5287U @ 2.90GHz; Laptop; FCBGA1168; 2.9GHZ; 3.3GHZ; 2; 4; 28W; ; ; 
Intel Core i5-5300U @ 2.30GHz; Laptop; FCBGA1168; 2.3GHZ; 2.9GHZ; 2; 4; 15W; ; ; 
Intel Core i5-5350U @ 1.80GHz; Laptop; FCBGA1168; 1.8GHZ; 2.9GHZ; 2; 4; 15W; ; ; 
Intel Core i5-5575R @ 2.80GHz; Desktop; LGA1150; 2.8GHZ; 3.3GHZ; 4; 4; 65W; ; ; 
Intel Core i5-5675C @ 3.10GHz; Desktop; FCLGA1150; 3.1GHZ; 3.6GHZ; 4; 4; 65W; ; ; 
Intel Core i5-5675R @ 3.10GHz; Desktop; FCBGA1364; 3.1GHZ; 3.6GHZ; 4; 4; 65W; ; ; 
Intel Core i5-6198DU @ 2.30GHz; Laptop; BGA1356; 2.3GHZ; 2.8GHZ; 2; 4; 15W; 7.5W; 25W; 
Intel Core i5-6200U @ 2.30GHz; Laptop; FCBGA1356; 2.3GHZ; 2.8GHZ; 2; 4; 15W; ; ; 
Intel Core i5-6260U @ 1.80GHz; Laptop; FCBGA1356; 1.8GHZ; 2.9GHZ; 2; 4; 15W; ; ; 
Intel Core i5-6267U @ 2.90GHz; Laptop; FCBGA1356; 2.9GHZ; 3.3GHZ; 2; 4; 28W; ; ; 
Intel Core i5-6287U @ 3.10GHz; Laptop; FCBGA1356; 3.1GHZ; 3.5GHZ; 2; 4; 28W; 23W; ; 
Intel Core i5-6300HQ @ 2.30GHz; Laptop; LGA1151; 2.3GHZ; 3.2GHZ; 4; 4; 45W; ; ; 
Intel Core i5-6300U @ 2.40GHz; Laptop; FCBGA1356; 2.4GHZ; 3.0GHZ; 2; 4; 15W; ; ; 
Intel Core i5-6350HQ @ 2.30GHz; Laptop; LGA1151; 2.3GHZ; 3.2GHZ; 4; 4; 45W; 35W; ; 
Intel Core i5-6360U @ 2.00GHz; Laptop; FCBGA1356; 2.0GHZ; 3.1GHZ; 2; 4; 15W; 9.5W; ; 
Intel Core i5-6400 @ 2.70GHz; Desktop; LGA1151; 2.7GHZ; 3.3GHZ; 4; 4; 65W; ; ; 
Intel Core i5-6400T @ 2.20GHz; Desktop; LGA1151; 2.2GHZ; 2.8GHZ; 4; 4; 35W; ; ; 
Intel Core i5-6402P @ 2.80GHz; Desktop; LGA1151; 2.8GHZ; 3.4GHZ; 4; 4; 65W; ; ; 
Intel Core i5-6440EQ @ 2.70GHz; Laptop; FCBGA1440; 2.7GHZ; 3.4GHZ; 4; 4; 45W; ; ; 
Intel Core i5-6440HQ @ 2.60GHz; Laptop; LGA1151; 2.6GHZ; 3.5GHZ; 4; 4; 45W; ; ; 
Intel Core i5-6442EQ @ 1.90GHz; Laptop; FCBGA1440; 1.9GHZ; 2.7GHZ; 4; 4; 25W; ; ; 
Intel Core i5-6500 @ 3.20GHz; Desktop; LGA1151; 3.2GHZ; 3.6GHZ; 4; 4; 65W; ; ; 
Intel Core i5-6500T @ 2.50GHz; Desktop; LGA1151; 2.5GHZ; 3.1GHZ; 4; 4; 35W; ; ; 
Intel Core i5-6500TE @ 2.30GHz; Desktop; LGA1151; 2.3GHZ; 3.3GHZ; 4; 4; 35W; ; ; 
Intel Core i5-6600 @ 3.30GHz; Desktop; LGA1151; 3.3GHZ; 3.9GHZ; 4; 4; 65W; ; ; 
Intel Core i5-6600K @ 3.50GHz; Desktop; FCLGA1151; 3.5GHZ; 3.9GHZ; 4; 4; 91W; ; ; 
Intel Core i5-6600T @ 2.70GHz; Desktop; LGA1151; 2.7GHZ; 3.5GHZ; 4; 4; 35W; ; ; 
Intel Core i5-7200U @ 2.50GHz; Laptop; FCBGA1356; 2.5GHZ; 3.1GHZ; 2; 4; 15W; 7.5W; 25W; 
Intel Core i5-7260U @ 2.20GHz; Laptop; BGA1356; 2.2GHZ; 3.4GHZ; 2; 4; 15W; 9.5W; ; 
Intel Core i5-7267U @ 3.10GHz; Laptop; BGA1356; 3.1GHZ; 3.5GHZ; 2; 4; 28W; 23W; ; 
Intel Core i5-7287U @ 3.30GHz; Laptop; ; 3.3GHZ; 3.7GHZ; 2; 4; 28W; 23W; ; 
Intel Core i5-7300HQ @ 2.50GHz; Laptop; ; 2.5GHZ; 3.5GHZ; 4; 4; 45W; 35W; ; 
Intel Core i5-7300U @ 2.60GHz; Laptop; FCBGA1356; 2.6GHZ; 3.5GHZ; 2; 4; 15W; 7.5W; 25W; 
Intel Core i5-7360U @ 2.30GHz; Laptop; FCBGA1356; 2.3GHZ; 3.6GHZ; 2; 4; 15W; 9.5W; ; 
Intel Core i5-7400 @ 3.00GHz; Desktop; FCLGA1151; 3.0GHZ; 3.5GHZ; 4; 4; 65W; ; ; 
Intel Core i5-7400T @ 2.40GHz; Desktop; LGA1151; 2.4GHZ; 3.0GHZ; 4; 4; 35W; ; ; 
Intel Core i5-7440EQ @ 2.90GHz; Laptop; FCBGA1440; 2.9GHZ; 3.6GHZ; 4; 4; 45W; 35W; ; 
Intel Core i5-7440HQ @ 2.80GHz; Laptop; BGA1440; 2.8GHZ; 3.8GHZ; 4; 4; 45W; 35W; ; 
Intel Core i5-7442EQ @ 2.10GHz; Laptop; FCBGA1440; 2.1GHZ; 2.9GHZ; 4; 4; 25W; ; ; 
Intel Core i5-7500 @ 3.40GHz; Desktop; LGA1151; 3.4GHZ; 3.8GHZ; 4; 4; 65W; ; ; 
Intel Core i5-7500T @ 2.70GHz; Desktop; FCLGA1151; 2.7GHZ; 3.3GHZ; 4; 4; 35W; ; ; 
Intel Core i5-7600 @ 3.50GHz; Desktop; FCLGA1151; 3.5GHZ; 4.1GHZ; 4; 4; 65W; ; ; 
Intel Core i5-7600K @ 3.80GHz; Desktop; FCLGA1151; 3.8GHZ; 4.2GHZ; 4; 4; 91W; ; ; 
Intel Core i5-7600T @ 2.80GHz; Desktop; FCLGA1151; 2.8GHZ; 3.7GHZ; 4; 4; 35W; ; ; 
Intel Core i5-7640X @ 4.00GHz; Desktop; FCLGA2066; 4.0GHZ; 4.2GHZ; 4; 4; 112W; ; ; 
Intel Core i5-8200Y @ 1.30GHz; Laptop; FCBGA1515; 1.3GHZ; 3.9GHZ; 2; 4; 5W; 3.5W; 7W; 
Intel Core i5-8210Y @ 1.60GHz; Laptop; FCBGA1515; 1.6GHZ; 3.6GHZ; 2; 4; 7W; ; ; 
Intel Core i5-8250U @ 1.60GHz; Laptop; FC-BGA1356; 1.6GHZ; 3.4GHZ; 4; 8; 15W; 10W; 25W; 
Intel Core i5-8257U @ 1.40GHz; Laptop; FCBGA1528; 1.4GHZ; 3.9GHZ; 4; 8; 15W; ; ; 
Intel Core i5-8259U @ 2.30GHz; Laptop; FCBGA1528; 2.3GHZ; 3.8GHZ; 4; 8; 28W; 20W; ; 
Intel Core i5-8260U @ 1.60GHz; Laptop; FCBGA1528; 1.6GHZ; 3.9GHZ; 4; 8; 15W; 10W; 25W; 
Intel Core i5-8265U @ 1.60GHz; Laptop; FCBGA1528; 1.6GHZ; 3.9GHZ; 4; 8; 15W; 10W; 25W; 
Intel Core i5-8265UC @ 1.60GHz; Laptop; FCBGA1528; 1.6GHZ; 3.9GHZ; 4; 8; ; ; ; 
Intel Core i5-8269U @ 2.60GHz; Laptop/Mobile/Embedded; FCBGA1528; 2.6GHZ; 4.2GHZ; 4; 8; 28W; 20W; ; 
Intel Core i5-8279U @ 2.40GHz; Laptop; FCBGA1528; 2.4GHZ; 4.1GHZ; 4; 8; 28W; ; ; 
Intel Core i5-8300H @ 2.30GHz; Laptop; FCLGA1151-2; 2.3GHZ; 4.0GHZ; 4; 8; 45W; 35W; ; 
Intel Core i5-8305G @ 2.80GHz; Laptop; BGA2270; 2.8GHZ; 3.8GHZ; 4; 8; 65W; ; ; 
Intel Core i5-8350U @ 1.70GHz; Laptop; FC-BGA1356; 1.7GHZ; 3.6GHZ; 4; 8; 15W; 10W; 25W; 
Intel Core i5-8365U @ 1.60GHz; Laptop; FCBGA1528; 1.6GHZ; 4.1GHZ; 4; 8; 15W; 10W; 25W; 
Intel Core i5-8365UE @ 1.60GHz; Laptop; FCBGA1528; 1.6GHZ; 4.1GHZ; 4; 8; 15W; 12.5W; 25W; 
Intel Core i5-8400 @ 2.80GHz; Desktop; FCLGA1151-2; 2.8GHZ; 4.0GHZ; 6; 6; 65W; ; ; 
Intel Core i5-8400H @ 2.50GHz; Laptop; FCBGA1440; 2.5GHZ; 4.2GHZ; 4; 8; 45W; 35W; ; 
Intel Core i5-8400T @ 1.70GHz; Desktop; FCLGA1151-2; 1.7GHZ; 3.3GHZ; 6; 6; 35W; 25W; ; 
Intel Core i5-8500 @ 3.00GHz; Desktop; FCLGA1151-2; 3.0GHZ; 4.1GHZ; 6; 6; 65W; ; ; 
Intel Core i5-8500B @ 3.00GHz; Laptop; FCBGA1440; 3.0GHZ; 4.1GHZ; 6; 6; 65W; ; ; 
Intel Core i5-8500T @ 2.10GHz; Desktop; FCLGA1151-2; 2.1GHZ; 3.5GHZ; 6; 6; 35W; 25W; ; 
Intel Core i5-8600 @ 3.10GHz; Desktop; FCLGA1151-2; 3.1GHZ; 4.3GHZ; 6; 6; 65W; ; ; 
Intel Core i5-8600K @ 3.60GHz; Desktop; FCLGA1151-2; 3.6GHZ; 4.3GHZ; 6; 6; 95W; ; ; 
Intel Core i5-8600T @ 2.30GHz; Desktop; FCLGA1151-2; 2.3GHZ; 3.7GHZ; 6; 6; 35W; 25W; ; 
Intel Core i5-9300H @ 2.40GHz; Laptop; FCBGA1440; 2.4GHZ; 4.1GHZ; 4; 8; 45W; 35W; ; 
Intel Core i5-9300HF @ 2.40GHz; Laptop; FCBGA1440; 2.4GHZ; 4.1GHZ; 4; 8; 45W; 35W; ; 
Intel Core i5-9400 @ 2.90GHz; Desktop; FCLGA1151-2; 2.9GHZ; 4.1GHZ; 6; 6; 65W; ; ; 
Intel Core i5-9400F @ 2.90GHz; Desktop/Laptop; FCLGA1151-2; 2.9GHZ; 4.1GHZ; 6; 6; 65W; ; ; 
Intel Core i5-9400H @ 2.50GHz; Laptop; FCBGA1440; 2.5GHZ; 4.3GHZ; 4; 8; 45W; 35W; ; 
Intel Core i5-9400T @ 1.80GHz; Desktop; FCLGA1151-2; 1.8GHZ; 3.4GHZ; 6; 6; 35W; 25W; ; 
Intel Core i5-9500 @ 3.00GHz; Desktop; FCLGA1151-2; 3.0GHZ; 4.4GHZ; 6; 6; 65W; ; ; 
Intel Core i5-9500F @ 3.00GHz; Desktop; FCLGA1151-2; 3.0GHZ; 4.4GHZ; 6; 6; 65W; ; ; 
Intel Core i5-9500T @ 2.20GHz; Desktop; FCLGA1151-2; 2.2GHZ; 3.7GHZ; 6; 6; 35W; 25W; ; 
Intel Core i5-9500TE @ 2.20GHz; Laptop; FCLGA1151-2; 2.2GHZ; 3.6GHZ; 6; 6; 35W; ; ; 
Intel Core i5-9600 @ 3.10GHz; Desktop; FCLGA1151-2; 3.1GHZ; 4.6GHZ; 6; 6; 65W; ; ; 
Intel Core i5-9600K @ 3.70GHz; Desktop; FCLGA1151-2; 3.7GHZ; 4.6GHZ; 6; 6; 95W; ; ; 
Intel Core i5-9600KF @ 3.70GHz; Desktop; FCLGA1151-2; 3.7GHZ; 4.6GHZ; 6; 6; 95W; ; ; 
Intel Core i5-9600T @ 2.30GHz; Desktop; FCLGA1151-2; 2.3GHZ; 3.9GHZ; 6; 6; 35W; 25W; ; 
Intel Core i5-10200H @ 2.40GHz; Laptop; FCBGA1440; 2.4GHZ; 4.1GHZ; 4; 8; 45W; 35W; ; 
Intel Core i5-10210U @ 1.60GHz; Laptop; FCBGA1528; 1.6GHZ; 4.2GHZ; 4; 8; 15W; 10W; 25W; 
Intel Core i5-10210Y @ 1.00GHz; Laptop; UTFCBGA1377; 1.0GHZ; 4.0GHZ; 4; 8; 7W; 5.5W; 9W; 
Intel Core i5-10300H @ 2.50GHz; Desktop/Laptop; FCBGA1440; 2.5GHZ; 4.5GHZ; 4; 8; 45W; 35W; ; 
Intel Core i5-10310U @ 1.70GHz; Laptop; FCBGA1528; 1.7GHZ; 4.4GHZ; 4; 8; 15W; 10W; 25W; 
Intel Core i5-10400 @ 2.90GHz; Desktop; FCLGA1200; 2.9GHZ; 4.3GHZ; 6; 12; 65W; ; ; 
Intel Core i5-10400F @ 2.90GHz; Desktop; FCLGA1200; 2.9GHZ; 4.3GHZ; 6; 12; 65W; ; ; 
Intel Core i5-10400H @ 2.60GHz; Laptop; FCBGA1440; 2.6GHZ; 4.6GHZ; 4; 8; 45W; 35W; ; 
Intel Core i5-10400T @ 2.00GHz; Desktop; FCLGA1200; 2.0GHZ; 3.6GHZ; 6; 12; 35W; 25W; ; 
Intel Core i5-10500 @ 3.10GHz; Desktop; FCLGA1200; 3.1GHZ; 4.5GHZ; 6; 12; 65W; ; ; 
Intel Core i5-10500H @ 2.50GHz; Laptop; FCBGA1440; 2.5GHZ; 4.5GHZ; 6; 12; 45W; 35W; ; 
Intel Core i5-10500T @ 2.30GHz; Desktop; FCLGA1200; 2.3GHZ; 3.8GHZ; 6; 12; 35W; 25W; ; 
Intel Core i5-10500TE @ 2.30GHz; Laptop/Mobile/Embedded; FCLGA1200; 2.3GHZ; 3.7GHZ; 6; 12; 35W; ; ; 
Intel Core i5-10505 @ 3.20GHz; Desktop; FCLGA1200; 3.2GHZ; 4.6GHZ; 6; 12; 65W; ; ; 
Intel Core i5-10600 @ 3.30GHz; Desktop; FCLGA1200; 3.3GHZ; 4.8GHZ; 6; 12; 65W; ; ; 
Intel Core i5-10600K @ 4.10GHz; Desktop; FCLGA1200; 4.1GHZ; 4.8GHZ; 6; 12; 125W; 95W; ; 
Intel Core i5-10600KF @ 4.10GHz; Desktop; FCLGA1200; 4.1GHZ; 4.8GHZ; 6; 12; 125W; 95W; ; 
Intel Core i5-10600T @ 2.40GHz; Desktop; FCLGA1200; 2.4GHZ; 4.0GHZ; 6; 12; 35W; 25W; ; 
Intel Core i5-11260H @ 2.60GHz; Laptop; FCBGA1787; 2.6GHZ; 4.4GHZ; 6; 12; 45W; 35W; ; 
Intel Core i5-11300H @ 3.10GHz; Laptop; FCBGA1449; 3.1GHZ; 4.4GHZ; 4; 8; 35W; 28W; ; 
Intel Core i5-11320H @ 3.20GHz; Laptop; FCBGA1449; 3.2GHZ; 4.5GHZ; 4; 8; 35W; 28W; ; 
Intel Core i5-11400 @ 2.60GHz; Desktop; FCLGA1200; 2.6GHZ; 4.4GHZ; 6; 12; 65W; 95W; ; 
Intel Core i5-11400F @ 2.60GHz; Desktop; FCLGA1200; 2.6GHZ; 4.4GHZ; 6; 12; 65W; ; ; 
Intel Core i5-11400H @ 2.70GHz; Laptop; FCBGA1787; 2.7GHZ; 4.5GHZ; 6; 12; 45W; 35W; ; 
Intel Core i5-11400T @ 1.30GHz; Desktop; FCLGA1200; 1.3GHZ; 3.7GHZ; 6; 12; 35W; 25W; ; 
Intel Core i5-11500 @ 2.70GHz; Desktop; FCLGA1200; 2.7GHZ; 4.6GHZ; 6; 12; 65W; ; ; 
Intel Core i5-11500B @ 3.30GHz; Desktop; ; 3.3GHZ; 4.6GHZ; 6; 12; 65W; ; ; 
Intel Core i5-11500H @ 2.90GHz; Laptop; FCBGA1787; 2.9GHZ; 4.6GHZ; 6; 12; 45W; 35W; ; 
Intel Core i5-11500T @ 1.50GHz; Desktop; FCLGA1200; 1.5GHZ; 3.9GHZ; 6; 12; 35W; 25W; ; 
Intel Core i5-11600 @ 2.80GHz; Desktop; FCLGA1200; 2.8GHZ; 4.8GHZ; 6; 12; 65W; ; ; 
Intel Core i5-11600K @ 3.90GHz; Desktop; FCLGA1200; 3.9GHZ; 4.9GHZ; 6; 12; 125W; 95W; ; 
Intel Core i5-11600KF @ 3.90GHz; Desktop; FCLGA1200; 3.9GHZ; 4.9GHZ; 6; 12; 125W; 95W; ; 
Intel Core i5-11600T @ 1.70GHz; Desktop; FCLGA1200; 1.7GHZ; 4.1GHZ; 6; 12; 35W; 25W; ; 
Intel Core i5-12400; Desktop; FCLGA1700; 2.5GHZ; 4.4GHZ; 6; 12; 65W; ; 117W; 
Intel Core i5-12400F; Desktop; FCLGA1700; 2.5GHZ; 4.4GHZ; 6; 12; 65W; ; 117W; 
Intel Core i5-12450H; Laptop; FCBGA1744; ; ; ; ; ; ; ; 
Intel Core i5-12500; Laptop; FCBGA1744; ; ; ; ; ; ; ; 
Intel Core i5-12500H; Laptop; FCBGA1744; ; ; ; ; ; ; ; 
Intel Core i5-12500T; Desktop; FCLGA1700; 2.0GHZ; 4.4GHZ; 6; 12; 35W; ; 74W; 
Intel Core i5-12600; Desktop; FCLGA1700; ; ; ; ; ; ; ; 
Intel Core i5-12600K; Desktop; FCLGA1700; ; ; ; ; ; ; ; 
Intel Core i5-12600KF; Desktop; FCLGA1700; ; ; ; ; ; ; ; 
Intel Core i5-12600T; Desktop; FCLGA1700; ; 4.6GHZ; 6; 12; 35W; ; 74W; 
Intel Core i5-24050S @ 2.50GHz; Desktop; LGA1155,FCLGA11; 2.5GHZ; 3.3GHZ; 4; 4; 65W; ; ; 
Intel Core i5-L16G7 @ 1.40GHz; Laptop; FC-CSP1016; 1.4GHZ; 3.0GHZ; 5; 5; 7W; ; ; 
Intel Core i7-7Y75 @ 1.30GHz; Desktop/Laptop; FCBGA1515; 1.3GHZ; 3.6GHZ; 2; 4; 4.5W; 3.5W; 7W; 
Intel Core i7-610E @ 2.53GHz; Laptop; BGA1288; 2.5GHZ; 3.2GHZ; 2; 4; 35W; ; ; 
Intel Core i7-620LM @ 2.00GHz; Laptop; rPGA988A; 2.0GHZ; 2.8GHZ; 2; 4; 25W; ; ; 
Intel Core i7-620M @ 2.67GHz; Laptop; BGA1288; 2.7GHZ; 3.3GHZ; 2; 4; 35W; ; ; 
Intel Core i7-620UM @ 1.07GHz; Laptop; BGA1288; 1.1GHZ; 2.1GHZ; 2; 4; 18W; ; ; 
Intel Core i7-640LM @ 2.13GHz; Laptop; BGA1288; 2.1GHZ; 2.9GHZ; 2; 4; 25W; ; ; 
Intel Core i7-640M @ 2.80GHz; Laptop; BGA1288; 2.8GHZ; 3.5GHZ; 2; 4; 35W; ; ; 
Intel Core i7-640UM @ 1.20GHz; Laptop; BGA1288; 1.2GHZ; 2.3GHZ; 2; 4; 18W; ; ; 
Intel Core i7-660UM @ 1.33GHz; Laptop; BGA1288; 1.3GHZ; 2.4GHZ; 2; 4; 18W; ; ; 
Intel Core i7-680UM @ 1.47GHz; Laptop; BGA1288; 1.5GHZ; 2.5GHZ; 2; 4; 18W; ; ; 
Intel Core i7-720QM @ 1.60GHz; Laptop; PGA988A; 1.6GHZ; 2.8GHZ; 4; 8; 45W; ; ; 
Intel Core i7-740QM @ 1.73GHz; Laptop; PGA988A; 1.7GHZ; 2.9GHZ; 4; 8; 45W; ; ; 
Intel Core i7-820QM @ 1.73GHz; Laptop; PGA988A; 1.7GHZ; 3.1GHZ; 4; 8; 45W; ; ; 
Intel Core i7-840QM @ 1.87GHz; Laptop; PGA988A; 1.9GHZ; 3.2GHZ; 4; 8; 45W; ; ; 
Intel Core i7-860 @ 2.80GHz; Desktop; LGA1156; 2.8GHZ; 3.5GHZ; 4; 8; 95W; ; ; 
Intel Core i7-860S @ 2.53GHz; Desktop; LGA1156; 2.5GHZ; 3.5GHZ; 4; 8; 82W; ; ; 
Intel Core i7-870 @ 2.93GHz; Desktop; LGA1156; 2.9GHZ; 3.6GHZ; 4; 8; 95W; ; ; 
Intel Core i7-870S @ 2.67GHz; Desktop; LGA1156; 2.7GHZ; 3.6GHZ; 4; 8; 82W; ; ; 
Intel Core i7-875K @ 2.93GHz; Desktop; LGA1156; 2.9GHZ; 3.6GHZ; 4; 8; 95W; ; ; 
Intel Core i7-880 @ 3.07GHz; Desktop; LGA1156; 3.1GHZ; 3.7GHZ; 4; 8; 95W; ; ; 
Intel Core i7-920 @ 2.67GHz; Desktop; LGA1366; 2.7GHZ; 2.9GHZ; 4; 8; 130W; ; ; 
Intel Core i7-920XM @ 2.00GHz; Laptop; PGA988B; 2.0GHZ; 3.2GHZ; 4; 8; 55W; ; ; 
Intel Core i7-930 @ 2.80GHz; Desktop; LGA1366; 2.8GHZ; 3.1GHZ; 4; 8; 130W; ; ; 
Intel Core i7-940 @ 2.93GHz; Desktop; LGA1366; 2.9GHZ; 3.2GHZ; 4; 8; 130W; ; ; 
Intel Core i7-940XM @ 2.13GHz; Laptop; PGA988; 2.1GHZ; 3.3GHZ; 4; 8; 55W; ; ; 
Intel Core i7-950 @ 3.07GHz; Desktop; LGA1366; 3.1GHZ; 3.3GHZ; 4; 8; 130W; ; ; 
Intel Core i7-960 @ 3.20GHz; Desktop; LGA1366; 3.2GHZ; 3.5GHZ; 4; 8; 130W; ; ; 
Intel Core i7-965 @ 3.20GHz; Desktop; LGA1366; 3.2GHZ; 3.5GHZ; 4; 8; 130W; ; ; 
Intel Core i7-970 @ 3.20GHz; Desktop; LGA1366; 3.2GHZ; 3.5GHZ; 6; 12; 130W; ; ; 
Intel Core i7-975 @ 3.33GHz; Desktop; LGA1366; 3.3GHZ; 3.6GHZ; 4; 8; 130W; ; ; 
Intel Core i7-980 @ 3.33GHz; Desktop; LGA1366; 3.3GHZ; 3.6GHZ; 6; 12; 130W; ; ; 
Intel Core i7-980X @ 3.33GHz; Desktop; LGA1366; 3.3GHZ; 3.6GHZ; 6; 12; 130W; ; ; 
Intel Core i7-985 @ 3.47GHz; ; LGA1366; 3.5GHZ; ; 4; 8; ; ; ; 
Intel Core i7-990X @ 3.47GHz; Desktop; LGA1366; 3.5GHZ; 3.7GHZ; 6; 12; 130W; ; ; 
Intel Core i7-995X @ 3.60GHz; Desktop; ; 3.6GHZ; 4.3GHZ; 6; 12; ; ; ; 
Intel Core i7-1060NG7 @ 1.20GHz; Laptop; FCBGA1526; 1.2GHZ; 3.8GHZ; 4; 8; 10W; ; ; 
Intel Core i7-1065G7 @ 1.30GHz; Laptop; FCBGA-1526; 1.3GHZ; 3.9GHZ; 4; 8; 15W; 12W; 25W; 
Intel Core i7-1068NG7 @ 2.30GHz; Laptop; FCBGA1344; 2.3GHZ; 4.1GHZ; 4; 8; 28W; ; ; 
Intel Core i7-1160G7 @ 1.20GHz; Laptop; FCBGA1598; 1.2GHZ; 4.4GHZ; 4; 8; ; ; ; 
Intel Core i7-1165G7 @ 2.80GHz; Laptop; BGA1526; 2.8GHZ; 4.7GHZ; 4; 8; 15W; 12W; 28W; 
Intel Core i7-1180G7 @ 1.30GHz; Laptop; FCBGA1598; 1.3GHZ; 4.6GHZ; 4; 8; 15W; 7W; ; 
Intel Core i7-1185G7 @ 3.00GHz; Laptop; BGA1526; 3.0GHZ; 4.8GHZ; 4; 8; 15W; 12W; 28W; 
Intel Core i7-1185G7E @ 2.80GHz; Laptop/Mobile/Embedded; FCBGA1449; 2.8GHZ; 4.4GHZ; 4; 8; 15W; 12W; 28W; 
Intel Core i7-1185GRE @ 2.80GHz; Mobile/Embedded; FCBGA1449; 2.8GHZ; 4.4GHZ; 4; 8; 15W; 12W; 28W; 
Intel Core i7-1195G7 @ 2.90GHz; Laptop; FCBGA1449; 2.9GHZ; 5.0GHZ; 4; 8; 28W; 12W; ; 
Intel Core i7-1260P; Laptop; BGA1700; ; ; ; ; ; ; ; 
Intel Core i7-1265U; Laptop/Mobile/Embedded; FCBGA1744; ; ; ; ; ; ; ; 
Intel Core i7-1270P; Laptop; BGA1700; ; ; ; ; ; ; ; 
Intel Core i7-2600 @ 3.40GHz; Desktop; LGA1155; 3.4GHZ; 3.8GHZ; 4; 8; 95W; ; ; 
Intel Core i7-2600K @ 3.40GHz; Desktop; LGA1155; 3.4GHZ; 3.8GHZ; 4; 8; 95W; ; ; 
Intel Core i7-2600S @ 2.80GHz; Desktop; LGA1155; 2.8GHZ; 3.8GHZ; 4; 8; 65W; ; ; 
Intel Core i7-2610UE @ 1.50GHz; Laptop; BGA1023; 1.5GHZ; 2.4GHZ; 2; 4; 17W; ; ; 
Intel Core i7-2617M @ 1.50GHz; Laptop; BGA1023; 1.5GHZ; 2.6GHZ; 2; 4; 17W; ; ; 
Intel Core i7-2620M @ 2.70GHz; Laptop; BGA1023; 2.7GHZ; 3.4GHZ; 2; 4; 35W; ; ; 
Intel Core i7-2630QM @ 2.00GHz; Laptop; PGA988B; 2.0GHZ; 2.9GHZ; 4; 8; 45W; ; ; 
Intel Core i7-2630UM @ 1.60GHz; Laptop; ; 1.6GHZ; 2.7GHZ; 2; 4; ; ; ; 
Intel Core i7-2635QM @ 2.00GHz; Laptop; BGA1224; 2.0GHZ; 2.9GHZ; 4; 8; 45W; ; ; 
Intel Core i7-2637M @ 1.70GHz; Laptop; BGA1023; 1.7GHZ; 2.8GHZ; 2; 4; 17W; ; ; 
Intel Core i7-2640M @ 2.80GHz; Laptop; BGA1023; 2.8GHZ; 3.5GHZ; 2; 4; 35W; ; ; 
Intel Core i7-2655LE @ 2.20GHz; Desktop; BGA1023; 2.2GHZ; 2.9GHZ; 2; 4; 25W; ; ; 
Intel Core i7-2670QM @ 2.20GHz; Laptop; PGA988B; 2.2GHZ; 3.1GHZ; 4; 8; 45W; ; ; 
Intel Core i7-2675QM @ 2.20GHz; Laptop; BGA1224; 2.2GHZ; 3.1GHZ; 4; 8; 45W; ; ; 
Intel Core i7-2677M @ 1.80GHz; Laptop; BGA1023; 1.8GHZ; 2.9GHZ; 2; 4; 17W; ; ; 
