Corsair CM3X1G1600C9DHXNV 1GB, 63, 7, 5.5, DDR3,
Corsair CM3X2G1333C9 2GB, 27, 12.7, 7.9, DDR3,
Corsair CM3X2G1333C9D6 2GB, 26, 9.5, 5.7, DDR3,
Corsair CM3X2G1333C9D 2GB, 26, 12.7, 7.8, DDR3,
Corsair CM3X2G1333C9DHX 2GB, 27, 14, 8.4, DDR3,
Corsair CM3X2G1333C9N 2GB, 72, 6.2, 4.3, DDR3,
Corsair CM3X2G1600C7 2GB, 20, 13.5, 8, DDR3,
Corsair CM3X2G1600C7D 2GB, 22, 14.6, 8.8, DDR3,
Corsair CM3X2G1600C8 2GB, 25, 14.5, 8.7, DDR3,
Corsair CM3X2G1600C8D 2GB, 24, 13.4, 8.6, DDR3,
Corsair CM3X2G1600C9 2GB, 38, 11.9, 7.8, DDR3,
Corsair CM3X2G1600C9B6 2GB, 27, 12.5, 8.7, DDR3,
Corsair CM3X2G1600C9B6X 2GB, 67, 6.6, 5.5, DDR3,
Corsair CM3X2G1600C9D3 2GB, 69, 6.3, 4.7, DDR3,
Corsair CM3X2G1600C9D6 2GB, 65, 6.5, 5.2, DDR3,
Corsair CM3X2G1600C9DHX 2GB, 36, 12.4, 7.6, DDR3,
Corsair CM3X2G1600C9NX 2GB, 24, 12.8, 8.9, DDR3,
Corsair CM3X2G1866C9D 2GB, 23, 14.9, 9.1, DDR3,
Corsair CM3X2GSD1066 2GB, 210, 2.1, 1.2, DDR3,
Corsair CM3X4GAD1600C9A4 4GB, 24, 15.6, 10.1, DDR3,
Corsair CM3X4GB1600C9B2 4GB, 67, 4.6, 4.2, DDR3,
Corsair CM3X4GB1866C9L4 4GB, 29, 12.2, 6.9, DDR3,
Corsair CM3X4GB2133C11Y4 4GB, 30, 16.6, 10.7, DDR3,
Corsair CM3X4GBA1600C9V4 4GB, 26, 12.3, 9.6, DDR3,
Corsair CM3X4GSD1066 4GB, 30, 12.4, 6.7, DDR3,
Corsair CM3X8GA1333C9P4 8GB, 26, 13.7, 8.2, DDR3,
Corsair CM3X8GA1600C10V2 8GB, 26, 9.9, 4.9, DDR3,
Corsair CM3X8GA1600C11V2 8GB, 26, 16, 10, DDR3,
Corsair CM3X8GA1866C10L4 8GB, 26, 14.9, 10, DDR3,
Corsair CM3X8GA2133C9D8 8GB, 30, 15.3, 11.6, DDR3,
Corsair CM3X8GA2133C11Y4 8GB, 37, 14.4, 9.8, DDR3,
Corsair CM3X8GA2400C11Y2R 8GB, 20, 19.1, 13.1, DDR3,
Corsair CM3X8GAD1600C11A4 8GB, 28, 13.5, 9.3, DDR3,
Corsair CM3X8GB1333C9N2 8GB, 27, 14, 8, DDR3,
Corsair CM3X8GB1333C9S2 8GB, 29, 13, 8.1, DDR3,
Corsair CM3X8GB1600C9L4 8GB, 24, 15.2, 10.6, DDR3,
Corsair CM3X8GB1600C11N2 8GB, 52, 12, 6.9, DDR3,
Corsair CM3X1024-1333C9 1GB, 34, 10.3, 6.1, DDR3,
Corsair CM3X1024-1333C9DHX 1GB, 27, 14.1, 8.8, DDR3,
Corsair CM3X1024-1600C7DHX 2GB, 21, 16.6, 9.4, DDR3,
Corsair CM3X2048-1333C9 2GB, 63, 6.8, 5.5, DDR3,
Corsair CMD4GX3M2A1600C8 2GB, 36, 13.6, 9, DDR3,
Corsair CMD4GX3M2A1600C9 2GB, 25, 13.7, 9.8, DDR3,
Corsair CMD4GX3M2B1600C8 2GB, 68, 6.3, 4.4, DDR3,
Corsair CMD8GX3M2A1600C7 4GB, 24, 15.8, 9.6, DDR3,
Corsair CMD8GX3M2A1600C8 4GB, 24, 14.9, 9.2, DDR3,
Corsair CMD8GX3M2A1600C9 4GB, 37, 13.3, 9.8, DDR3,
Corsair CMD8GX3M2A1866C9 4GB, 23, 15.4, 9.9, DDR3,
Corsair CMD8GX3M2A2133C8 4GB, 21, 18.1, 10.5, DDR3,
Corsair CMD8GX3M2A2133C9 4GB, 33, 14.8, 9.6, DDR3,
Corsair CMD8GX3M2A2400C10 4GB, 21, 17.1, 11.5, DDR3,
Corsair CMD8GX3M2A2400C11 4GB, 23, 16.6, 10.7, DDR3,
Corsair CMD8GX3M2A2666C11 4GB, 21, 16.1, 10.4, DDR3,
Corsair CMD8GX3M2A2666C12 4GB, 20, 16.7, 10.7, DDR3,
Corsair CMD8GX3M2A2800C12 4GB, 20, 17.3, 12, DDR3,
Corsair CMD8GX3M2A2933C12 4GB, 28, 13.5, 9.3, DDR3,
Corsair CMD8GX3M2A3000C12 4GB, 28, 14.9, 8.1, DDR3,
Corsair CMD8GX3M2B2133C9 4GB, 22, 15.9, 10.6, DDR3,
Corsair CMD8GX3M2B2800C12 4GB, 20, 16.2, 11.1, DDR3,
Corsair CMD8GX3M4A1333C7 2GB, 30, 9.9, 8.9, DDR3,
Corsair CMD8GX3M4A1600C8 2GB, 23, 14.8, 9.6, DDR3,
Corsair CMD12GX3M6A1600C8 2GB, 37, 9.1, 9.2, DDR3,
Corsair CMD16GX3M2A1600C7 8GB, 35, 14.1, 9.1, DDR3,
Corsair CMD16GX3M2A1600C9 8GB, 38, 15.2, 9.4, DDR3,
Corsair CMD16GX3M2A1866C9 8GB, 34, 16, 10.3, DDR3,
Corsair CMD16GX3M2A1866C10 8GB, 28, 13.7, 9.1, DDR3,
Corsair CMD16GX3M2A2133C9 8GB, 36, 15.7, 10.5, DDR3,
Corsair CMD16GX3M2A2400C10 8GB, 35, 16.9, 10.9, DDR3,
Corsair CMD16GX3M2A2400C11 8GB, 35, 15.7, 10.6, DDR3,
Corsair CMD16GX3M2A2666C11 8GB, 20, 16.7, 11.2, DDR3,
Corsair CMD16GX3M2A2666C12 8GB, 30, 16.9, 10.8, DDR3,
Corsair CMD16GX3M2W 1GB, 55, 7.3, 5.8, DDR3,
Corsair CMD16GX3M4A1600C7 4GB, 26, 13.8, 9.8, DDR3,
Corsair CMD16GX3M4A1866C9 4GB, 33, 16.1, 10.7, DDR3,
Corsair CMD16GX3M4A2133C8 4GB, 21, 17.3, 11.2, DDR3,
Corsair CMD16GX3M4A2133C9 4GB, 29, 15.6, 12, DDR3,
Corsair CMD16GX3M4A2400C9 4GB, 28, 16.5, 12.3, DDR3,
Corsair CMD16GX3M4A2400C10 4GB, 33, 14.3, 11.1, DDR3,
Corsair CMD16GX3M4A2400C11 4GB, 28, 15.2, 11.8, DDR3,
Corsair CMD16GX3M4A2666C10 4GB, 17, 18.6, 12.4, DDR3,
Corsair CMD16GX3M4A2666C11 4GB, 25, 18.6, 12.9, DDR3,
Corsair CMD16GX3M4A2666C12 4GB, 23, 17.2, 11.4, DDR3,
Corsair CMD16GX3M4A2800C11 4GB, 24, 15.6, 9.7, DDR3,
Corsair CMD16GX3M4A2800C12 4GB, 21, 16.5, 11.4, DDR3,
Corsair CMD16GX3M4A2933C12 4GB, 22, 16.6, 11.4, DDR3,
Corsair CMD16GX3M4A3000C12 4GB, 18, 17, 11.3, DDR3,
Corsair CMD16GX3M4B2133C9 4GB, 31, 17.2, 10.5, DDR3,
Corsair CMD16GX3M4B2800C12 4GB, 19, 17.6, 11.3, DDR3,
Corsair CMD32GX3M4A1600C7 8GB, 24, 14.6, 10, DDR3,
Corsair CMD32GX3M4A1600C9 8GB, 40, 13.5, 8.3, DDR3,
Corsair CMD32GX3M4A1600C10 8GB, 28, 13.3, 9.1, DDR3,
Corsair CMD32GX3M4A1866C9 8GB, 35, 13.7, 10.5, DDR3,
Corsair CMD32GX3M4A1866C10 8GB, 26, 14.5, 10.3, DDR3,
Corsair CMD32GX3M4A2133C9 8GB, 35, 13.9, 11.5, DDR3,
Corsair CMD32GX3M4A2400C10 8GB, 32, 16.6, 11.2, DDR3,
Corsair CMD32GX3M4A2400C11 8GB, 30, 16.5, 12.6, DDR3,
Corsair CMD32GX3M4A2666C12 8GB, 26, 14.2, 9, DDR3,
Corsair CMD64GX3M8A2133C9 8GB, 25, 13.5, 11.1, DDR3,
Corsair CMD64GX3M8A2400C11 8GB, 22, 15.8, 9.8, DDR3,
Corsair CMG4GX3M2A1600C7 2GB, 23, 17.7, 10.5, DDR3,
Corsair CMG4GX3M2A2000C8 2GB, 19, 18.4, 12.1, DDR3,
Corsair CMG4GX3M2B1600C7 2GB, 63, 6.8, 5.4, DDR3,
Corsair CMG6GX3M3A1600C7 2GB, 23, 14.4, 11.9, DDR3,
Corsair CMG6GX3M3A1866C7 2GB, 46, 7.9, 6.4, DDR3,
Corsair CMG6GX3M3A2000C8 2GB, 22, 13.1, 8.4, DDR3,
Corsair CML4GX3M1A1600C9 4GB, 33, 15.5, 9.5, DDR3,
Corsair CML4GX3M1X1600C7 4GB, 23, 15, 9.3, DDR3,
Corsair CML4GX3M2A1600C9 2GB, 35, 15.8, 9, DDR3,
Corsair CML8GX3M1A1600C9 8GB, 36, 13.6, 9.2, DDR3,
Corsair CML8GX3M1A1600C10 8GB, 38, 14.3, 9.5, DDR3,
Corsair CML8GX3M1C1600C9 8GB, 25, 13.9, 8.1, DDR3,
Corsair CML8GX3M2A1333C9 4GB, 25, 13, 8.2, DDR3,
Corsair CML8GX3M2A1600C9 4GB, 39, 14.6, 8.8, DDR3,
Corsair CML8GX3M2A1600C9W 4GB, 37, 13.8, 9.2, DDR3,
Corsair CML8GX3M2A1866C9 4GB, 38, 14.1, 8.7, DDR3,
Corsair CML8GX3M2A2133C11 4GB, 35, 14.9, 9.8, DDR3,
Corsair CML8GX3M2B1600C11 4GB, 35, 14.7, 9.5, DDR3,
Corsair CML8GX3M2C1600C9 4GB, 27, 12.5, 7.6, DDR3,
Corsair CML16GX3M2A1600C9 8GB, 41, 14.3, 8.7, DDR3,
Corsair CML16GX3M2A1600C10 8GB, 41, 13.9, 8.5, DDR3,
Corsair CML16GX3M2A1600C11 8GB, 28, 14.1, 8.8, DDR3,
Corsair CML16GX3M2A1866C10 8GB, 40, 13.7, 8.1, DDR3,
Corsair CML16GX3M2C1600C9 8GB, 35, 13.7, 8.6, DDR3,
Corsair CML16GX3M4A1600C9 4GB, 39, 14.6, 9.1, DDR3,
Corsair CML16GX3M4A1866C9 4GB, 36, 13.1, 10.4, DDR3,
Corsair CML16GX3M4A2133C11 4GB, 23, 15, 11.3, DDR3,
Corsair CML16GX3M4X1600C7 4GB, 33, 14.4, 9.8, DDR3,
Corsair CML16GX3M4X1600C8 4GB, 36, 13.7, 9.5, DDR3,
Corsair CML32GX3M4A1600C10 8GB, 41, 14, 9.1, DDR3,
Corsair CML32GX3M4A1866C10 8GB, 37, 13.2, 10.2, DDR3,
Corsair CMP4GX3M2A1600C8 2GB, 26, 13.8, 8.6, DDR3,
Corsair CMP4GX3M2A1600C9 2GB, 24, 14.9, 9.3, DDR3,
Corsair CMP4GX3M2B1600C8 2GB, 27, 13.5, 8.2, DDR3,
Corsair CMP4GX3M2C1600C7 2GB, 22, 15.2, 9.9, DDR3,
Corsair CMP6GX3M3A1600C7 2GB, 23, 11.4, 8.5, DDR3,
Corsair CMP6GX3M3A1600C8 2GB, 30, 14.9, 9.4, DDR3,
Corsair CMP8GX3M2A1600C8 4GB, 22, 15, 10, DDR3,
Corsair CMP8GX3M2A1600C9 4GB, 39, 13.7, 8.5, DDR3,
Corsair CMP8GX3M2B1333C9 4GB, 36, 14.2, 8, DDR3,
Corsair CMP8GX3M4A1333C9 2GB, 27, 14.4, 8.5, DDR3,
Corsair CMP8GX3M4A1600C8 2GB, 23, 14.1, 9.5, DDR3,
Corsair CMP12GX3M3A1600C9 4GB, 29, 12.3, 8.2, DDR3,
Corsair CMP16GX3M2A1333C9 8GB, 28, 10.5, 5.9, DDR3,
Corsair CMP16GX3M2A1600C10 8GB, 26, 13.9, 8.7, DDR3,
Corsair CMP16GX3M2A1600C11 8GB, 34, 15.3, 9.4, DDR3,
Corsair CMP16GX3M2X1866C9 8GB, 22, 15.4, 9.9, DDR3,
Corsair CMP16GX3M4A1333C9 4GB, 25, 13.7, 8.6, DDR3,
Corsair CMP16GX3M4A1600C9 4GB, 85, 4.7, 3.7, DDR3,
Corsair CMP16GX3M4X1600C7 4GB, 24, 13.9, 9.9, DDR3,
Corsair CMP16GX3M4X1866C9 4GB, 37, 13.4, 9.9, DDR3,
Corsair CMP24GX3M6A1333C9 4GB, 30, 12.4, 7, DDR3,
Corsair CMP24GX3M6A1600C9 4GB, 24, 13.1, 9.7, DDR3,
Corsair CMP32GX3M4X1600C10 8GB, 42, 11.6, 7.8, DDR3,
Corsair CMSA4GX3M1A1333C9 4GB, 30, 8.4, 8.1, DDR3,
Corsair CMSA8GX3M1A1333C9 8GB, 45, 11.1, 7, DDR3,
Corsair CMSA8GX3M1A1600C11 8GB, 71, 7.1, 5.6, DDR3,
Corsair CMSA8GX3M2A1333C9 4GB, 29, 11, 7.8, DDR3,
Corsair CMSO2GX3M1A1333C9 2GB, 25, 12.2, 7.6, DDR3,
Corsair CMSO4GX3M1A1333C9 4GB, 43, 11.8, 8, DDR3,
Corsair CMSO4GX3M1A1600C11 4GB, 31, 11.1, 6.9, DDR3,
Corsair CMSO4GX3M1C1333C9 4GB, 27, 11.7, 8.5, DDR3,
Corsair CMSO4GX3M1C1600C11 4GB, 28, 12.6, 8.3, DDR3,
Corsair CMSO8GX3M1A1333C9 8GB, 42, 11.9, 7.9, DDR3,
Corsair CMSO8GX3M1A1600C11 8GB, 39, 13.1, 9.3, DDR3,
Corsair CMSO8GX3M1C1333C9 8GB, 34, 10.7, 7.7, DDR3,
Corsair CMSO8GX3M1C1600C11 8GB, 40, 12, 7.6, DDR3,
Corsair CMSO8GX3M2C1600C11 4GB, 28, 12, 7.4, DDR3,
Corsair CMSO16GX3M2C1600C1 8GB, 29, 13, 9.1, DDR3,
Corsair CMSX4GX3M1A1600C9 4GB, 39, 12.6, 9, DDR3,
Corsair CMSX8GX3M1A1600C1 8GB, 29, 12.1, 8.4, DDR3,
Corsair CMSX8GX3M1A1600C10 8GB, 48, 12.5, 8.5, DDR3,
Corsair CMSX8GX3M1A1866C10 8GB, 25, 14.8, 10.7, DDR3,
Corsair CMSX8GX3M2A1600C9 4GB, 37, 13.2, 8.4, DDR3,
Corsair CMSX8GX3M2A1866C10 4GB, 24, 14.6, 9.9, DDR3,
Corsair CMSX8GX3M2B1600C9 4GB, 42, 11.3, 8.2, DDR3,
Corsair CMSX8GX3M2B1866C10 4GB, 25, 13.5, 9.4, DDR3,
Corsair CMSX8GX3M2B2133C11 4GB, 27, 13.3, 9.9, DDR3,
Corsair CMSX8GX3M2C2133C11 4GB, 139, 5.4, 4.5, DDR3,
Corsair CMSX16GX3M2B1600C9 8GB, 40, 13.6, 9.3, DDR3,
Corsair CMSX16GX3M2B1866C1 8GB, 27, 13.5, 10.2, DDR3,
Corsair CMSX16GX3M2B2133C1 8GB, 24, 15.4, 11.5, DDR3,
Corsair CMSX16GX3M2C1866C1 8GB, 29, 12.7, 7.9, DDR3,
Corsair CMSX16GX3M2C2133C1 8GB, 27, 13.2, 10.8, DDR3,
Corsair CMT4GX3M2A1600C7 2GB, 21, 17, 10.6, DDR3,
Corsair CMT4GX3M2A1866C9 2GB, 22, 15.4, 9.9, DDR3,
Corsair CMT4GX3M2A2000C8 2GB, 22, 14.8, 10.3, DDR3,
Corsair CMT4GX3M2A2133C9 2GB, 21, 16.6, 10.9, DDR3,
Corsair CMT6GX3M3A1600C7 2GB, 38, 13, 8.5, DDR3,
Corsair CMT6GX3M3A1866C9 2GB, 21, 15.1, 12.1, DDR3,
Corsair CMT6GX3M3A2000C8 2GB, 21, 15.1, 10.6, DDR3,
Corsair CMT8GX3M2A1866C9 4GB, 30, 16.3, 10.8, DDR3,
Corsair CMT8GX3M2A2000C9 4GB, 21, 16, 11, DDR3,
Corsair CMT8GX3M2B2133C9 4GB, 22, 15.7, 11, DDR3,
Corsair CMT8GX3M4A1866C9 2GB, 85, 6.3, 5.6, DDR3,
Corsair CMT12GX3M3A2000C9 4GB, 29, 15.2, 11.8, DDR3,
Corsair CMT16GX3M4X2133C9 4GB, 34, 15, 11.5, DDR3,
Corsair CMT32GX3M4X1866C9 8GB, 38, 14.5, 10, DDR3,
Corsair CMV4GX3M1A1333C9 4GB, 41, 12.5, 7.7, DDR3,
Corsair CMV4GX3M1A1600C11 4GB, 44, 13.5, 8.2, DDR3,
Corsair CMV4GX3M1B1600C11 4GB, 25, 14.2, 8.1, DDR3,
Corsair CMV4GX3M1C1600C11 4GB, 28, 12.9, 8.5, DDR3,
Corsair CMV8GX3M1A1333C9 8GB, 41, 12.8, 7.5, DDR3,
Corsair CMV8GX3M1A1600C11 8GB, 41, 13.2, 8.1, DDR3,
Corsair CMV8GX3M1C1600C11 8GB, 38, 12.8, 8.5, DDR3,
Corsair CMV8GX3M2A1333C9 4GB, 27, 13, 7.5, DDR3,
Corsair CMV8GX3M2A1600C11 4GB, 35, 11.6, 8.4, DDR3,
Corsair CMX4GX3M1A1333C9 4GB, 40, 12.8, 7, DDR3,
Corsair CMX4GX3M1A1600C7 4GB, 36, 12.2, 8.4, DDR3,
Corsair CMX4GX3M1A1600C9 4GB, 35, 14.1, 9, DDR3,
Corsair CMX4GX3M1A1600C11 4GB, 37, 14.2, 8.8, DDR3,
Corsair CMX4GX3M1A1600?? 4GB, 64, 7, 3.5, DDR3,
Corsair CMX4GX3M2A1333C8 2GB, 27, 11.8, 8, DDR3,
Corsair CMX4GX3M2A1600C7 2GB, 23, 14.5, 9.5, DDR3,
Corsair CMX4GX3M2A1600C8 2GB, 36, 14.1, 8.6, DDR3,
Corsair CMX4GX3M2A1600C9 2GB, 37, 13.7, 8.8, DDR3,
Corsair CMX4GX3M2A2000C9 2GB, 19, 15.4, 11.7, DDR3,
Corsair CMX4GX3M2B1600C9 2GB, 24, 13.9, 8.7, DDR3,
Corsair CMX4GX3M2B2000C9 2GB, 21, 15.4, 10.8, DDR3,
Corsair CMX6GX3M3A1333C9 2GB, 27, 12.4, 7.4, DDR3,
Corsair CMX6GX3M3A1600C9 2GB, 36, 14.4, 8.7, DDR3,
Corsair CMX6GX3M3B2000C9 2GB, 26, 11.3, 8.4, DDR3,
Corsair CMX6GX3M3C1600C7 2GB, 22, 15.5, 8.7, DDR3,
Corsair CMX8GX3M1A1333C9 8GB, 41, 10.9, 5.8, DDR3,
Corsair CMX8GX3M1A1600C11 8GB, 39, 14.4, 8.6, DDR3,
Corsair CMX8GX3M2A1333C9 4GB, 41, 13.1, 8.2, DDR3,
Corsair CMX8GX3M2A1600C9 4GB, 39, 14.2, 8.7, DDR3,
Corsair CMX8GX3M2A1600C11 4GB, 39, 12.1, 9.8, DDR3,
Corsair CMX8GX3M2A1866C11 4GB, 24, 13.9, 10.8, DDR3,
Corsair CMX8GX3M2A2000C9 4GB, 35, 14.3, 9.4, DDR3,
Corsair CMX8GX3M2B1600C9 4GB, 40, 13.4, 8.1, DDR3,
Corsair CMX8GX3M4A1333C9 2GB, 26, 13.3, 8.1, DDR3,
Corsair CMX8GX3M4A1600C9 2GB, 24, 14.3, 9.3, DDR3,
Corsair CMX8GX3M4B1333C9 2GB, 27, 12, 8.3, DDR3,
Corsair CMX12GX3M3A1333C9 4GB, 26, 12.5, 7.3, DDR3,
Corsair CMX12GX3M3A1600C9 4GB, 26, 14.8, 9, DDR3,
Corsair CMX12GX3M3A2000C9 4GB, 25, 12.3, 10, DDR3,
Corsair CMX16GX3=4A1866C11 4GB, 25, 13.3, 12, DDR3,
Corsair CMX16GX3M2A1333C9 8GB, 42, 13.4, 8, DDR3,
Corsair CMX16GX3M2A1600C11 8GB, 44, 13.4, 8.2, DDR3,
Corsair CMX16GX3M4A1333C9 4GB, 45, 12.4, 7.8, DDR3,
Corsair CMX16GX3M4A1600C9 4GB, 36, 14.3, 9.4, DDR3,
Corsair CMX16GX3M4A1866C11 4GB, 23, 15.8, 11.2, DDR3,
Corsair CMX32GX3M4A1333C9 8GB, 28, 12.3, 7.9, DDR3,
Corsair CMX32GX3M4A1600C11 8GB, 42, 13.2, 8.3, DDR3,
Corsair CMX64GX3M8A1333C9 8GB, 29, 12.3, 9.6, DDR3,
Corsair CMX64GX3M8A1600C11 8GB, 30, 12.1, 9.4, DDR3,
Corsair CMXG4GX3M2A1600C9 2GB, 76, 6.3, 4.3, DDR3,
Corsair CMY8GX3M2A1600C9 4GB, 40, 14.8, 8.6, DDR3,
Corsair CMY8GX3M2A1866C9 4GB, 36, 14.7, 9, DDR3,
Corsair CMY8GX3M2A2133C8 4GB, 19, 18.1, 11.9, DDR3,
Corsair CMY8GX3M2A2133C9 4GB, 33, 15.5, 9.2, DDR3,
Corsair CMY8GX3M2A2133C11 4GB, 36, 15.7, 9.9, DDR3,
Corsair CMY8GX3M2A2400C11 4GB, 35, 16.5, 10.7, DDR3,
Corsair CMY8GX3M2A2666C10 4GB, 17, 22.8, 15.4, DDR3,
Corsair CMY8GX3M2A2666C11 4GB, 23, 17, 10.1, DDR3,
Corsair CMY8GX3M2A2666C12 4GB, 22, 15.8, 9.5, DDR3,
Corsair CMY8GX3M2A2800C12 4GB, 20, 17.3, 10.2, DDR3,
Corsair CMY8GX3M2A3000C12 4GB, 26, 14.2, 7.9, DDR3,
Corsair CMY8GX3M2B2133C9 4GB, 33, 17.1, 10.7, DDR3,
Corsair CMY8GX3M2B2133C11 4GB, 22, 17, 10.4, DDR3,
Corsair CMY8GX3M2C1600C9 4GB, 26, 12.8, 7.3, DDR3,
Corsair CMY8GX3M2C1866C10 4GB, 23, 15.8, 11.1, DDR3,
Corsair CMY8GX3M2C2133C11 4GB, 80, 6.4, 4.3, DDR3,
Corsair CMY16GX3M2A1600C9 8GB, 41, 14.2, 8.8, DDR3,
Corsair CMY16GX3M2A1866C9 8GB, 38, 15.4, 9.6, DDR3,
Corsair CMY16GX3M2A1866C10 8GB, 25, 14.2, 9.2, DDR3,
Corsair CMY16GX3M2A1866C? 8GB, 67, 6.7, 5.3, DDR3,
Corsair CMY16GX3M2A2133C9 8GB, 21, 16.7, 11.4, DDR3,
Corsair CMY16GX3M2A2133C11 8GB, 36, 15.9, 10.6, DDR3,
Corsair CMY16GX3M2A2400C10 8GB, 32, 15.7, 11.1, DDR3,
Corsair CMY16GX3M2A2400C11 8GB, 35, 16.3, 10.7, DDR3,
Corsair CMY16GX3M2A2666C12 8GB, 23, 16.2, 10.9, DDR3,
Corsair CMY16GX3M2B2133C11 8GB, 35, 15.4, 10.2, DDR3,
Corsair CMY16GX3M2C1600C9 8GB, 25, 12.9, 7.6, DDR3,
Corsair CMY16GX3M2C1866C10 8GB, 25, 13.8, 8.6, DDR3,
Corsair CMY16GX3M2C2133C11 8GB, 24, 14.8, 9.4, DDR3,
Corsair CMY16GX3M4A2133C8 4GB, 20, 17, 11.5, DDR3,
Corsair CMY16GX3M4A2133C9 4GB, 24, 15.6, 11.3, DDR3,
Corsair CMY16GX3M4A2666C12 4GB, 25, 14.9, 9.4, DDR3,
Corsair CMY16GX3M4A2800C12 4GB, 21, 16.8, 11.3, DDR3,
Corsair CMY16GX3M4A2933C12 4GB, 27, 14.2, 8.1, DDR3,
Corsair CMY16GX3M4A3000C12 4GB, 18, 21.5, 13.4, DDR3,
Corsair CMY32GX3M4A1600C9 8GB, 41, 14.3, 9.2, DDR3,
Corsair CMY32GX3M4A1866C9 8GB, 37, 14.7, 9.7, DDR3,
Corsair CMY32GX3M4A2133C11 8GB, 32, 15.2, 11.2, DDR3,
Corsair CMY32GX3M4A2400C10 8GB, 23, 14.6, 11.7, DDR3,
Corsair CMY32GX3M4A2400C11 8GB, 36, 16, 10.7, DDR3,
Corsair CMY32GX3M4A2666C12 8GB, 35, 15.7, 10.9, DDR3,
Corsair CMY32GX3M4A2800C12 8GB, 23, 16.8, 10.7, DDR3,
Corsair CMY32GX3M4B2133C11 8GB, 26, 13.6, 10.4, DDR3,
Corsair CMY32GX3M4B2666C11 8GB, 19, 18.9, 11.4, DDR3,
Corsair CMY32GX3M4C1600C9 8GB, 27, 12.4, 7.5, DDR3,
Corsair CMY32GX3M4C1866C10 8GB, 24, 13.6, 7.5, DDR3,
Corsair CMY32GX3M4C2133C11 8GB, 21, 16.4, 12.1, DDR3,
Corsair CMY64GX3M8A1866C9 8GB, 32, 11.7, 9.1, DDR3,
Corsair CMY64GX3M8A2133C11 8GB, 28, 12.5, 9.2, DDR3,
Corsair CMY64GX3M8A2400C11 8GB, 29, 12.2, 9.2, DDR3,
Corsair CMZ4GX3M1A1600C9 4GB, 39, 13.5, 8, DDR3,
Corsair CMZ4GX3M2A1600C8 2GB, 24, 11.8, 8.2, DDR3,
Corsair CMZ4GX3M2A1600C9 2GB, 38, 13.5, 8.2, DDR3,
Corsair CMZ4GX3M2A2000C10 2GB, 24, 14.6, 9, DDR3,
Corsair CMZ6GX3M3A1600C8 2GB, 24, 13.3, 8.1, DDR3,
Corsair CMZ6GX3M3A2000C10 2GB, 23, 13.8, 8.9, DDR3,
Corsair CMZ8GX3M1A1600C9 8GB, 39, 13, 7.6, DDR3,
Corsair CMZ8GX3M1A1600C10 8GB, 39, 14, 8.7, DDR3,
Corsair CMZ8GX3M1A1866C10 8GB, 35, 15.1, 10.2, DDR3,
Corsair CMZ8GX3M2A1600C7 4GB, 22, 15, 9.2, DDR3,
Corsair CMZ8GX3M2A1600C8 4GB, 36, 14.6, 9.5, DDR3,
Corsair CMZ8GX3M2A1600C9 4GB, 39, 14.4, 8.8, DDR3,
Corsair CMZ8GX3M2A1600C9G 4GB, 24, 14.5, 9.2, DDR3,
Corsair CMZ8GX3M2A1600C11 4GB, 25, 14.9, 8.9, DDR3,
Corsair CMZ8GX3M2A1866C9 4GB, 37, 15, 9.5, DDR3,
Corsair CMZ8GX3M2A1866C10 4GB, 29, 11.9, 7.9, DDR3,
Corsair CMZ8GX3M2A2133C11 4GB, 36, 15.1, 10, DDR3,
Corsair CMZ8GX3M2A2400C10 4GB, 22, 15.8, 10.5, DDR3,
Corsair CMZ8GX3M2B1600C9 4GB, 27, 13, 6.8, DDR3,
Corsair CMZ8GX3M2B2133C9 4GB, 26, 14.7, 8.7, DDR3,
Corsair CMZ8GX3M2Q1866C9 4GB, 23, 16, 10.3, DDR3,
Corsair CMZ8GX3M2X1600C7 4GB, 32, 13.4, 8.1, DDR3,
Corsair CMZ8GX3M2X1600C8 4GB, 25, 13.9, 8.6, DDR3,
Corsair CMZ8GX3M2X2133C9 4GB, 30, 17.1, 11.8, DDR3,
Corsair CMZ8GX3M4X1600C8 2GB, 24, 14.1, 8.3, DDR3,
Corsair CMZ8GX3M4X1600C9 2GB, 24, 14.4, 9.2, DDR3,
Corsair CMZ8GX?M?A1600C9 512MB, 61, 7.1, 4.5, DDR3,
Corsair CMZ12GX3M3A1600C9 4GB, 38, 12.9, 7.5, DDR3,
Corsair CMZ12GX3M3A2000C10 4GB, 26, 12.9, 8.7, DDR3,
Corsair CMZ16GX3M2A1600C9 8GB, 40, 14.3, 8.7, DDR3,
Corsair CMZ16GX3M2A1600C10 8GB, 39, 14.5, 9.2, DDR3,
Corsair CMZ16GX3M2A1600C11 8GB, 27, 12.9, 8.2, DDR3,
Corsair CMZ16GX3M2A1866C9 8GB, 39, 14, 9, DDR3,
Corsair CMZ16GX3M2A1866C10 8GB, 39, 15.1, 9.4, DDR3,
Corsair CMZ16GX3M2A2133C10 8GB, 33, 16, 10.8, DDR3,
Corsair CMZ16GX3M2A2400C10 8GB, 37, 11.4, 7.4, DDR3,
Corsair CMZ16GX3M4A1600C9 4GB, 39, 14.2, 9.4, DDR3,
Corsair CMZ16GX3M4A1866C9 4GB, 32, 14.5, 10.5, DDR3,
Corsair CMZ16GX3M4A2133C9 4GB, 29, 16.7, 12.2, DDR3,
Corsair CMZ16GX3M4A2133C11 4GB, 23, 15.6, 11.2, DDR3,
